title,link,summary,published,source_category,rss_category,rss_tags,source
"The Download: US aid disruptions, and imagining the future",https://www.technologyreview.com/2025/03/19/1113373/the-download-us-aid-disruptions-and-imagining-the-future/,"This is today's edition of The Download, our weekday newsletter that provides a daily dose of what's going on in the world of technology. HIV could infect 1,400 infants every day because of US aid disruptions Around 1,400 infants are being infected by HIV every day as a result of the new US administration's cuts to funding...","Wed, 19 Mar 2025 13:10:00 +0000",Technology,The Download,['The Download'],https://www.technologyreview.com/feed/
"Why Trump's economic policies may have canceled the DOGE dividend check, at least for now",https://www.cnbc.com/2025/03/22/why-trumps-tariff-plan-and-inflation-may-have-cancelled-doge-dividend.html,The market is wobbling and inflation will be back if Trump follows through on tariffs threats on April 2. Would a DOGE dividend check hurt or help the economy?,"Sat, 22 Mar 2025 15:14:08 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Crypto's long battle with SEC comes to a close with Ripple victory,https://www.cnbc.com/2025/03/22/cryptos-long-battle-with-sec-comes-to-a-close-with-ripple-victory.html,"Ripple said this week that the SEC had officially dropped its four-year-old lawsuit against the company, ending a long battle between the regulator and crypto.","Sat, 22 Mar 2025 13:55:08 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Judge slams Social Security chief for agency shutdown 'threats' after ruling barring DOGE access,https://www.cnbc.com/2025/03/21/social-securitys-lee-dudek-raises-concerns-following-judges-restraining-order.html,A federal judge reprimanded Social Security's acting commissioner on Friday after he told the media that a recent ruling may force him to shut down the agency.,"Sat, 22 Mar 2025 17:05:08 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Heathrow Airport reopens after nearby fire — but travelers told to expect delays,https://www.cnbc.com/2025/03/22/heathrow-airport-reopens-after-nearby-fire-but-travellers-still-face-major-disruption.html,"British Airways said it expects around 85% of its Saturday Heathrow schedule to run as planned, but warned customers to expect delays.","Sat, 22 Mar 2025 13:18:17 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
'Some more banana skins in front of us': Why investors may want to increase exposure to bonds,https://www.cnbc.com/2025/03/22/bonds-as-protection-play-against-stock-market-volatility.html,Two money managers deliver their bull case for fixed income exposure.,"Sat, 22 Mar 2025 15:00:01 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Michigan nuclear plant shows the challenges the U.S. will face in safely restarting old reactors,https://www.cnbc.com/2025/03/22/michigan-nuclear-plant-shows-challenges-us-safely-restart-old-reactors-.html,"The Palisades nuclear power plant aims to reopen in October, but the steam generators need major repairs that could delay the schedule.","Sat, 22 Mar 2025 12:50:19 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Take a look inside French luxury retailer Printemps' first U.S. store,https://www.cnbc.com/2025/03/22/look-inside-french-luxury-retailer-printemps-first-store-new-york.html,"Printemps opened a 55,000-square-foot store in New York City with luxury brands and food concepts, including a restaurant and a café with French pastries.","Sat, 22 Mar 2025 12:00:01 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"29-year-old couldn't afford a house in the U.S., so she bought one sight unseen in Italy: 'I plan to use it like a retirement plan'",https://www.cnbc.com/2025/03/22/american-couldnt-buy-house-us-bought-italy-house.html,"Lauren Scott started looking to buy overseas in 2021 and closed on a house in Tuscany, Italy in 2022.","Sat, 22 Mar 2025 18:00:01 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Carl Icahn brings two directors to Caesars' board. What could be next as the activist aims to build value,https://www.cnbc.com/2025/03/22/icahn-brings-two-directors-to-caesars-board-how-the-activist-may-build-value.html,This isn't Carl Icahn's first foray at Caesars. He's bringing two directors to the board and a plan to maximize shareholder value.,"Sat, 22 Mar 2025 12:55:26 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Japanese baseball fans are crazy for Shohei Ohtani and the Dodgers. MLB has a plan to get them to root for every team,https://www.cnbc.com/2025/03/22/how-mlb-plans-to-grow-ohtani-dodger-fandom-in-japan-into-billions-for-league.html,"Shohei Ohtani is arguably the most popular athlete on the planet, and that superstardom has helped rapidly accelerate MLB's business in Japan.","Sat, 22 Mar 2025 18:50:01 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"You can't boost your immune system with supplements, says functional medicine expert—here's what you can do",https://www.cnbc.com/2025/03/22/you-cant-boost-your-immune-system-with-supplementsheres-what-you-can-do.html,"Taking supplements is often touted as a way to boost the immune system, but Jeffrey Bland says that's not possible. Here's what you can do for your immunity.","Sat, 22 Mar 2025 15:15:01 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"The Magnificent 7's lousy year, by the numbers",https://www.cnbc.com/2025/03/21/the-magnificent-7s-lousy-year-by-the-numbers-meta-tesla.html,It's been a painful year so far for megacap technology giants and 2025 is only getting started.,"Fri, 21 Mar 2025 16:52:18 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Are designer handbags an actual investment? Here's how returns stack up,https://www.cnbc.com/2025/03/22/are-designer-handbags-an-actual-investment-heres-how-returns-stack-up.html,"As far as investments go, only a few luxury handbags gain, rather than lose, value over time. Framing a bag as an investment does women a disservice, pros say.","Sat, 22 Mar 2025 14:00:02 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"As consumer confidence dips, off-price retailer TJX remains a top stock to own",https://www.cnbc.com/2025/03/22/as-consumer-confidence-dips-retailer-tjx-is-a-top-stock-to-own-.html,TJX's ability to purchase new inventory and quickly convert it into sales is a key part of the company's unique moat.,"Sat, 22 Mar 2025 17:10:53 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"How to score the 'absolute best deal' at an estate sale, from a 33-year-old who attends them weekly",https://www.cnbc.com/2025/03/22/how-to-score-the-absolute-best-deal-at-estate-sales.html,"Maddy Brannon is a Washington D.C. based stand-up comedian, who, in her spare time, has racked up a social media following posting about estate sales.","Sat, 22 Mar 2025 14:00:02 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Microsoft rallies in last 10 minutes of trading to avoid first eight-week losing streak since 2008,https://www.cnbc.com/2025/03/21/microsoft-posts-weekly-gain-to-end-longest-losing-streak-since-2008.html,"Microsoft faces competition in cloud computing from companies such as Google, which is looking to boost its security business with Wiz.","Fri, 21 Mar 2025 22:33:42 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"Elon Musk tells Tesla employees 'hang onto your stock,' urges vandals to 'stop being psycho'",https://www.cnbc.com/2025/03/21/elon-musk-tells-tesla-employees-hang-onto-your-stock-in-all-hands.html,"In an all-hands  livestreamed meeting on Thursday night, Tesla CEO Elon Musk commented on some of protests and instances of vandalism the company has faced.","Fri, 21 Mar 2025 22:03:18 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
StubHub files for IPO as companies start lining up to go public,https://www.cnbc.com/2025/03/21/stubhub-files-for-ipo.html,StubHub has become the latest tech-related company to file its IPO prospectus with the U.S. Securities and Exchange Commission.,"Fri, 21 Mar 2025 22:12:47 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"Tesla owners are trading in their EVs at record levels, Edmunds says",https://www.cnbc.com/2025/03/20/tesla-owners-are-trading-in-their-evs-at-record-levels-edmunds-says.html,Data from Edmunds shows that Tesla owners have been trading in their vehicles at record levels since CEO Elon Musk joined Trump's White House.,"Fri, 21 Mar 2025 12:09:01 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"Rich people live by these 5 rules, self-made millionaire says: 'It's not just about cost'",https://www.cnbc.com/2025/03/22/ramit-sethi-rich-people-live-by-these-rules.html,Ramit Sethi has been teaching people how to get rich for nearly two decades. Follow these rules to build your wealth.,"Sat, 22 Mar 2025 13:00:01 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"If you do these 5 things, you're more indecisive than most—here's what to do instead",https://www.cnbc.com/2025/03/22/stop-doing-things-that-make-you-look-indecisive-its-frustrating-unproductive-what-to-do-instead.html,"Being indecisive ""breeds doubt, uncertainty, and even resentment,"" says Scott Mautz, who's spent 30 years studying mental strength.","Sat, 22 Mar 2025 18:50:13 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Crypto super PACs pump cash into Florida as GOP faces risk of thinning House majority,https://www.cnbc.com/2025/03/21/crypto-pacs-pump-cash-into-florida-gop-risks-thinning-house-majority.html,The crypto industry is pouring money into two Florida House races that could have a big impact on the Republican Party's ability to hold its slim majority.,"Fri, 21 Mar 2025 18:01:13 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"Cramer's week ahead: Earnings from GameStop, McCormick and Dollar Tree",https://www.cnbc.com/2025/03/21/cramers-week-ahead-earnings-from-gamestop-mccormick-and-dollar-tree.html,"CNBC's Jim Cramer on Friday listed the next week's top market-moving events, including earnings reports from GameStop, McCormick and Dollar Tree.","Fri, 21 Mar 2025 23:56:31 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Nvidia's CEO sought to help the quantum companies and ended up causing another sell-off in the stocks,https://www.cnbc.com/2025/03/21/nvidias-ceo-tried-to-help-the-quantum-companies-but-a-sell-off-in-the-stocks-ensued.html,Several quantum stocks ended Thursday in the red.,"Fri, 21 Mar 2025 20:10:46 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Where this Morningstar top-rated female fund manager is putting money to work,https://www.cnbc.com/2025/03/21/where-this-top-rated-female-fund-manager-is-putting-money-to-work-now.html,Janet Rilling is a senior portfolio manager and head of the plus fixed income team at Allspring Global Investments.,"Fri, 21 Mar 2025 19:14:20 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Trump says student loans will be handled by Small Business Administration,https://www.cnbc.com/2025/03/21/student-loans-will-be-handled-by-small-business-administration-trump.html,"President Donald Trump said Friday that the Small Business Administration, instead of the Education Department, would handle the country's student loans.","Fri, 21 Mar 2025 17:25:22 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Why startups and tech giants are racing to build a practical quantum computer,https://www.cnbc.com/2025/03/21/the-race-to-build-a-practical-quantum-computer.html,"Amazon, IBM, Google, Intel and Microsoft are all working on quantum technology. Governments around the world have also invested over $55 billion in the tech.","Fri, 21 Mar 2025 16:59:46 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Chicago Fed President Goolsbee sees rate cuts depending on inflation progress,https://www.cnbc.com/2025/03/21/chicago-fed-president-goolsbee-sees-rate-cuts-depending-on-inflation-progress.html,Goolsbee told CNBC that he's been hearing more concerns from businesses in his region about the impact of tariffs.,"Fri, 21 Mar 2025 14:42:50 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
"Stock volatility poses an 'opportunity,' investment analyst says. Here's why",https://www.cnbc.com/2025/03/21/why-stock-volatility-poses-an-opportunity-investment-analyst.html,Stocks have wobbled in 2025. Investors with cash on the sidelines can essentially buy stocks at a discount.,"Fri, 21 Mar 2025 18:40:50 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Trump floats sending Tesla attackers to El Salvador prisons as White House rallies to defend Musk,https://www.cnbc.com/2025/03/20/tesla-charges-arson-trump-musk-bondi-doj.html,"Tesla and SpaceX boss Elon Musk, the world's richest man, donated more than $250 million toward President Donald Trump's successful presidential campaign.","Fri, 21 Mar 2025 16:32:50 GMT",Finance,,[],https://www.cnbc.com/id/100003114/device/rss/rss.html
Carmakers rush to ship vehicles to US ahead of new round of April tariffs,https://www.ft.com/content/d391b660-2aed-44bf-b020-ed2369d46c88,Vessels have been directed to Asia and Europe to carry 'thousands' more cars to America than usual,"Sun, 23 Mar 2025 05:00:53 GMT",Finance,,[],https://www.ft.com/?format=rss
Republican politicians face mounting anger over Doge cuts,https://www.ft.com/content/9d0773f6-d3c3-4a05-a301-603de435d3bf,Representatives in Trump-voting districts try to reassure constituents over Elon Musk's unpopular federal job cuts,"Sun, 23 Mar 2025 05:00:53 GMT",Finance,,[],https://www.ft.com/?format=rss
My date used AI to psychologically profile me. Is that OK?,https://www.ft.com/content/b21eaff7-7189-49a2-b791-209e8de98494,Large language models are unaware of the offline context that sensitive information might be employed in,"Sun, 23 Mar 2025 05:00:53 GMT",Finance,,[],https://www.ft.com/?format=rss
Is KKR's bad bet on cycling the start of Europe's private equity reckoning?,https://www.ft.com/content/c724f779-3c36-4b3d-bfba-9e7c5465faf4,The US buyout giant bought bikemaker Accell at the peak of a pandemic-era deals boom. It has just completed a painful restructuring,"Sun, 23 Mar 2025 05:00:53 GMT",Finance,,[],https://www.ft.com/?format=rss
China says it is ready for 'shocks' as fresh Trump tariffs loom,https://www.ft.com/content/cf030e98-80b3-4e29-adb5-8c5674753b66,Premier Li tells business leaders Beijing chooses to pursue globalisation and multilateralism,"Sun, 23 Mar 2025 05:49:02 GMT",Finance,,[],https://www.ft.com/?format=rss
UK ministers launch investigation into blaze that shut Heathrow,https://www.ft.com/content/107f0081-368b-42bd-a9e1-2149dbe70d07,Airport has reopened but flights have been cancelled because planes and crews are in the wrong place,"Sat, 22 Mar 2025 19:47:02 GMT",Finance,,[],https://www.ft.com/?format=rss
The Heathrow fire shows Britain has a resilience problem,https://www.ft.com/content/95fa3900-91fb-4f53-9ac2-250fe0ca34c6,A wholesale rewiring of the machinery of state is required,"Sat, 22 Mar 2025 13:12:55 GMT",Finance,,[],https://www.ft.com/?format=rss
Thousands of Britons to have welfare income cut by more than 60%,https://www.ft.com/content/7902fdb4-2ff0-4a5a-b1f1-e8b9ce97c719,FT calculations point to dramatic impact of government reforms to benefits system,"Sun, 23 Mar 2025 05:00:53 GMT",Finance,,[],https://www.ft.com/?format=rss
China's 'red circle' law firms snap up partners from US rivals,https://www.ft.com/content/5508147f-43c9-4cfe-9b35-b95d2e87f264,Western firms scale back presence in Hong Kong and China as financial activity slows,"Sun, 23 Mar 2025 05:00:53 GMT",Finance,,[],https://www.ft.com/?format=rss
From 1 to 32: Ranking every team left in women's March Madness,https://www.espn.com/womens-college-basketball/story/_/id/44358893/womens-march-madness-2025-ranking-ncaa-tournament-teams-second-round,Which 1-seed got passed by UConn? UCLA or South Carolina for No. 1 overall? We rank the 32 teams that advanced.,"Sun, 23 Mar 2025 01:30:26 EST",Sports,,[],http://www.espn.com/espn/rss/news
'Legend' Calipari leads Razorbacks into Sweet 16,https://www.espn.com/mens-college-basketball/story/_/id/44361802/calipari-guides-arkansas-pitino-st-john-sweet-16,"John Calipari is heading to the Sweet 16 for the 16th time, guiding the Razorbacks past nemesis Rick Pitino and second-seeded St. John's 75-66 on Saturday to bring his fourth school to the NCAA tournament's second week.","Sun, 23 Mar 2025 01:30:50 EST",Sports,,[],http://www.espn.com/espn/rss/news
Pitino defends benching Luis in loss to Arkansas,https://www.espn.com/mens-college-basketball/story/_/id/44363533/rick-pitino-defends-benching-rj-luis-jr-loss-arkansas,St. John's coach Rick Pitino defended benching star RJ Luis Jr. for the final 4:56 of Saturday's 75-66 loss to Arkansas.,"Sun, 23 Mar 2025 01:30:51 EST",Sports,,[],http://www.espn.com/espn/rss/news
LeBron returns to healthy Lakers in loss to Bulls,https://www.espn.com/nba/story/_/id/44364586/lakers-healthy-again-lebron-james-returns-vs-bulls,Lakers star LeBron James returned after a two-week absence because of a strained groin to play against the Bulls on Saturday.,"Sun, 23 Mar 2025 01:30:51 EST",Sports,,[],http://www.espn.com/espn/rss/news
"Johnson returns, stars in LSU's 55-point victory",https://www.espn.com/womens-college-basketball/story/_/id/44366755/flaujae-johnson-returns-leads-lsu-tigers-convincing-win,"Flau'Jae Johnson, who missed the SEC tournament with a right shin injury, wore a compression sleeve over her lower leg in scoring 22 points on Saturday night, as LSU overwhelmed San Diego State 103-48 in the opening round of the women's NCAA tournament.","Sun, 23 Mar 2025 01:30:50 EST",Sports,,[],http://www.espn.com/espn/rss/news
"No. 1 Auburn shakes off slow start, doubts in win",https://www.espn.com/nfl/story/_/id/44365714/auburn-shakes-slow-start-beat-creighton-advance,Top-seeded Auburn shook off a slow first half to put away Creighton in the second and reach the Sweet 16.,"Sun, 23 Mar 2025 01:30:50 EST",Sports,,[],http://www.espn.com/espn/rss/news
Hendrickson stuns Steveson to win wrestling title,https://www.espn.com/college-sports/story/_/id/44365843/ncaa-wrestling-penn-st-wins-again-hendrickson-stuns-steveson,"Oklahoma State's Wyatt Hendrickson stunned Olympic gold medalist Gable Steveson 5-4 in the heavyweight final Saturday night at the NCAA men's wrestling championships, which Penn State won for a fourth straight time.","Sun, 23 Mar 2025 01:30:50 EST",Sports,,[],http://www.espn.com/espn/rss/news
Butler shrugs off Miami return: Just 'another game',https://www.espn.com/nba/story/_/id/44365896/jimmy-butler-shrugs-miami-return-just-another-game,"Jimmy Butler called his return to Miami on Tuesday just ""another game,"" shrugging off the notion of any extra emotions tied to the matchup.","Sun, 23 Mar 2025 01:30:51 EST",Sports,,[],http://www.espn.com/espn/rss/news
"Turner, Pacers win after sister's medical issue",https://www.espn.com/nba/story/_/id/44362039/myles-turner-sister-leaves-stretcher-nets-pacers,"Under trying circumstances in a win over the Brooklyn Nets, Indiana Pacers center Myles Turner delivered one of his best efforts of the season Saturday. Hours earlier, his sister, Mya, was taken off the court on a stretcher during pregame warmups.","Sun, 23 Mar 2025 01:30:51 EST",Sports,,[],http://www.espn.com/espn/rss/news
"Your guide to men's March Madness second round: Results, analysis, keys to Sweet 16",https://www.espn.com/mens-college-basketball/story/_/id/44351042/mens-march-madness-round-2-men-ncaa-tournament-guide,"Whether you watched all, part or none of Saturday's games -- our team has you covered with what to know.","Sun, 23 Mar 2025 00:48:02 EST",Sports,,[],http://www.espn.com/espn/rss/news
NHL playoff watch: What's at stake in all 14 games on Showdown Saturday,https://www.espn.com/nhl/story/_/id/44347184/nhl-playoffs-bracket-standings-2025-wild-card-bracket-games-matchups,"Here's what to watch in every matchup. Plus, full playoff projections, draft lottery standings and more.","Sat, 22 Mar 2025 20:15:27 EST",Sports,,[],http://www.espn.com/espn/rss/news
'An out in three pitches': What the rest of MLB can learn from the Royals' old-school rotation,https://www.espn.com/mlb/story/_/id/44304347/mlb-2025-starting-pitching-kansas-city-royals-managing-rotation,Five guys ... making quality starts ... day in and day out? Sounds like a bygone era. But it worked big-time for the Royals last year. Why isn't everyone else doing it?,"Sat, 22 Mar 2025 20:15:38 EST",Sports,,[],http://www.espn.com/espn/rss/news
All-Star to architect: Buster Posey's plan to rebuild the Giants,https://www.espn.com/mlb/story/_/id/44304329/mlb-2025-buster-posey-san-francisco-giants-president-hall-fame-catcher,The future Hall of Fame catcher turned president of baseball operations has a vision.,"Sat, 22 Mar 2025 20:15:39 EST",Sports,,[],http://www.espn.com/espn/rss/news
Jameis Winston signing sets up Giants' next -- and more significant -- QB move,https://www.espn.com/nfl/story/_/id/44350424/jameis-winston-giants-next-stopgap-quarterback,It's all fine as long as their future franchise quarterback comes in the draft.,"Sat, 22 Mar 2025 16:06:27 EST",Sports,,[],http://www.espn.com/espn/rss/news
George Foreman beat time by going from humiliation to vindication,https://www.espn.com/boxing/story/_/id/44358937/george-foreman-beat-going-boxing-humiliation-vindication,Boxing is full of guys who fought past their primes. What Foreman pulled off was something entirely different.,"Sat, 22 Mar 2025 16:43:10 EST",Sports,,[],http://www.espn.com/espn/rss/news
"Yes, USMNT fans: It's time to worry about the 2026 World Cup",https://www.espn.com/soccer/story/_/id/44348006/united-states-usmnt-fans-worry-2026-world-cup,The U.S. national team and coach Mauricio Pochettino are running out of time to fix what's wrong before the World Cup -- and there's a lot wrong.,"Sat, 22 Mar 2025 08:21:14 EST",Sports,,[],http://www.espn.com/espn/rss/news
USMNT loses to Panama again in worst performance of Pochettino era,https://www.espn.com/soccer/story/_/id/44335813/usmnt-lose-panama-analysis-reaction-concacaf-nations-league-pochettino-pulisic,Panama made it three straight victories over the U.S. in tournament play.,"Sat, 22 Mar 2025 08:21:14 EST",Sports,,[],http://www.espn.com/espn/rss/news
Poch: USMNT faces test of 'character' vs. Canada,https://www.espn.com/soccer/story/_/id/44360057/pochettino-usa-character-canada-concacaf-nations-league,"USMNT coach Mauricio Pochettino said that Sunday's third-place game in the Concacaf Nations League against Canada is a match where ""we need to show character.""","Sat, 22 Mar 2025 17:26:41 EST",Sports,,[],http://www.espn.com/espn/rss/news
Ronaldo: 'No problem' with Højlund's 'Siu' celeb,https://www.espn.com/soccer/story/_/id/44360847/cristiano-ronaldo-no-problem-rasmus-hojlund-siu-celebration,"Cristiano Ronaldo said he has ""no problem"" with Rasmus Højlund performing his famed ""Siu"" celebration after scoring in Denmark's win over Portugal on Thursday.","Sat, 22 Mar 2025 17:26:40 EST",Sports,,[],http://www.espn.com/espn/rss/news
Ex-France star Ribery: Leg was nearly amputated,https://www.espn.com/soccer/story/_/id/44356554/franck-ribery-ex-france-star-says-leg-was-nearly-amputated,Former Bayern Munich and France winger Franck Ribery has revealed that he almost had his leg amputated towards the end of his career after surgery on his knee.,"Sat, 22 Mar 2025 17:26:40 EST",Sports,,[],http://www.espn.com/espn/rss/news
Wrexham boost promotion hopes with 1-0 win,https://www.espn.com/soccer/report/_/gameId/708630,Wrexham made progress in their hunt for automatic promotion from League One on Saturday as they moved into second place with a 1-0 win over 10-man Stockport County.,"Sat, 22 Mar 2025 17:26:41 EST",Sports,,[],http://www.espn.com/espn/rss/news
Haaland scores in 5-0 Norway rout to start WCQ,https://www.espn.com/soccer/report/_/gameId/724930,Erling Haaland helped Norway make a positive start to its World Cup qualifying campaign by scoring in a 5-0 rout at Moldova on Saturday.,"Sat, 22 Mar 2025 17:26:40 EST",Sports,,[],http://www.espn.com/espn/rss/news
Scaloni on Argentina win: No Messi? No problem,https://www.espn.com/soccer/story/_/id/44356831/no-lionel-messi-no-problem-says-argentina-boss-win,"Argentina coach Lionel Scaloni said Friday's win over Uruguay showed their depth after Lautaro Martínez, Lionel Messi and Paulo Dybala all missed out.","Sat, 22 Mar 2025 17:26:41 EST",Sports,,[],http://www.espn.com/espn/rss/news
"Rice hails Lewis-Skelly: Fearless, hungry, asset",https://www.espn.com/soccer/story/_/id/44356741/england-declan-rice-hails-fearless-myles-lewis-skelly,"Myles Lewis-Skelly has already made himself an asset for England and has a long career ahead of him, his teammate Declan Rice said.","Sat, 22 Mar 2025 17:26:40 EST",Sports,,[],http://www.espn.com/espn/rss/news
Leon kicked out of Club World Cup by FIFA,https://www.espn.com/soccer/story/_/id/44343954/club-world-cup-fifa-rules-leon-clears-pachuca,Grupo Pachuca confirmed that the FIFA appeals committee on Friday ruled Club León out of participation in the 2025 Club World Cup due to the tournament's multi-ownership rules.,"Sat, 22 Mar 2025 17:26:47 EST",Sports,,[],http://www.espn.com/espn/rss/news
"It wasn't his behavior, but this Stanford program belongs to Andrew Luck",https://www.espn.com/college-football/story/_/id/44347700/bad-behavior-stanford-coach-taylor-andrew-luck-program,"Right now, all of Stanford's trust is in Luck. It's his program now, and that means Troy Taylor is his coach.","Sat, 22 Mar 2025 16:03:38 EST",Sports,,[],http://www.espn.com/espn/rss/news
"Men's championship odds: Duke, Florida clear co-favorites",https://www.espn.com/espn/betting/story/_/id/42215337/ncaa-college-basketball-march-madness-mens-odds,The Blue Devils and Gators remain the favorites to win the championship.,"Sat, 22 Mar 2025 16:07:13 EST",Sports,,[],http://www.espn.com/espn/rss/news
NCAA title test: Which women's icons got it done -- and is Paige Bueckers next?,https://www.espn.com/womens-college-basketball/story/_/id/44347220/womens-college-basketball-legends-ncaa-tournament-title-history,Here's how women's hoops stars since 2000 chased -- and sometimes captured -- March Madness glory.,"Sat, 22 Mar 2025 11:11:33 EST",Sports,,[],http://www.espn.com/espn/rss/news
Mount St. Mary's HC Donny Lind and son reflect on tourney run,https://www.espn.com/mens-college-basketball/story/_/id/44349156/mount-st-marys-mountaineers-donny-lind-silas-emotional-ncaa-march-madness,"The Mount St. Mary's head coach addressed reporters with his son, who gave a heartfelt reflection.","Sat, 22 Mar 2025 11:11:33 EST",Sports,,[],http://www.espn.com/espn/rss/news
"Transfer rumors, news: Liverpool, Bayern favorites to sign Cherki",https://www.espn.com/soccer/story/_/id/44363132/transfer-rumors-news-liverpool-bayern-favorites-sign-cherki,"Rayan Cherki looks set to leave Lyon this summer, with Liverpool and Bayern Munich both interested. Transfer Talk has the latest news, gossip and rumors.","Sat, 22 Mar 2025 20:56:28 EST",Sports,,[],http://www.espn.com/espn/rss/news
England begin bid for legacy-defining year,https://www.bbc.com/sport/rugby-union/articles/cn8rng8g8ppo,"England start their Women's Six Nations title defence against Italy, with this summer's legacy-defining home Rugby World Cup coming into view.","Sat, 22 Mar 2025 23:38:44 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
'Mr Calm' Bellamy looks to Skopje after opening win,https://www.bbc.com/sport/football/articles/c3rn00ylyr0o,"Wales captain Ben Davies says boss Craig Bellamy was ""Mr Calm"" after his side made hard work of their opening World Cup qualifier to beat Kazakhstan.","Sat, 22 Mar 2025 23:11:10 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Draper shocked by Mensik in Miami Open second round,https://www.bbc.com/sport/tennis/articles/c1lp13d2gnno,British number one Jack Draper loses in straight sets to Jakub Mensik at the Miami Open in his first match since lifting the Indian Wells title.,"Sat, 22 Mar 2025 21:53:03 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Brady upsets Edwards with dominant display,https://www.bbc.com/sport/mixed-martial-arts/articles/cwyd45wnnkpo,"Sean Brady upsets Leon Edwards with a dominant display, submitting the Briton in the fourth round of the pair's welterweight contest at UFC London.","Sat, 22 Mar 2025 23:48:28 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
McCann retires as British MMA icon,https://www.bbc.com/sport/mixed-martial-arts/articles/cn89e7yzg49o,"Molly McCann says she ""knocked on the door and opened it"" after retiring from MMA following defeat by Alexia Thainara at UFC London.","Sun, 23 Mar 2025 06:29:34 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Scotland triumph in thriller against Wales,https://www.bbc.com/sport/rugby-union/videos/cq8y1w94dzwo,Scotland kickstart their 2025 Women's Six Nations campaign with a tense 24-21 victory over Wales in Edinburgh.,"Sat, 22 Mar 2025 20:06:57 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
"Sabalenka, Osaka & Gauff reach last 16 in Miami",https://www.bbc.com/sport/tennis/articles/c9dew105p6do,"World number one Aryna Sabalenka is through to the last 16 of the Miami Open after opponent Elena-Gabriela Ruse retires injured, while there are also wins for Naomi Osaka and Coco Gauff.","Sat, 22 Mar 2025 22:24:37 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Knight sacking leaves 'enormous shoes to fill' - who may England turn to?,https://www.bbc.com/sport/cricket/articles/c4g0jvwp32yo,"England begin the summer of 2025 with uncertainty, searching for a new captain for the first time in nine years after Heather Knight was sacked following a 16-0 defeat by Australia in the Ashes.","Sat, 22 Mar 2025 17:07:34 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
Trump beats Higgins to set up Wilson final,https://www.bbc.com/sport/snooker/articles/cy4lzyxj1n3o,Judd Trump will play Kyren Wilson in the Players Championship final after the world number one beat John Higgins 6-4 in the semi-finals.,"Sat, 22 Mar 2025 23:06:56 GMT",Sports,,[],http://feeds.bbci.co.uk/sport/rss.xml
